id,Country,Area,rank_2010,rank_2015,rank_2020,rank_2021,score_2010,score_2015,score_2020,score_2021,Year,HAQ Index (IHME (2017)),Code,Life expectancy
812,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,2000,60.4,LKA,71.333
813,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,2005,63.8,LKA,74.695
814,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,2010,68.9,LKA,75.439
815,Sri Lanka,Asia-Pacific,100,84,86,88,51.8131465567,55.9184608386,56.6634947381,56.51328484,2015,72.8,LKA,76.316
816,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,1990,36.6,SDN,55.5
817,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,1995,38.8,SDN,56.709
818,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,2000,42.0,SDN,58.472
819,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,2005,44.9,SDN,60.525
820,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,2010,47.4,SDN,62.764
821,Sudan,Sub-Saharan Africa,152,159,159,159,38.9787751717,36.6437623242,36.7753380841,36.9820656208,2015,50.1,SDN,64.429
822,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,1990,46.7,SUR,67.436
823,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,1995,48.6,SUR,67.731
824,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,2000,49.5,SUR,67.822
825,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,2005,51.0,SUR,68.877
826,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,2010,53.5,SUR,70.465
827,Suriname,Latin America and the Caribbean,66,78,84,89,56.4653492651,56.6267102692,56.9868235685,56.4434658377,2015,56.7,SUR,71.249
828,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,1990,80.4,SWE,77.637
829,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,1995,83.9,SWE,78.743
830,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,2000,85.7,SWE,79.725
831,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,2005,87.0,SWE,80.594
832,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,2010,88.7,SWE,81.514
833,Sweden,Western Europe,1,2,5,3,82.8690619716,82.5898143791,82.9234580866,83.1117722196,2015,90.5,SWE,82.251
834,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,1990,81.4,CHE,77.568
835,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,1995,83.4,CHE,78.537
836,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,2000,85.4,CHE,79.858
837,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,2005,88.2,CHE,81.163
838,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,2010,90.1,CHE,82.269
839,Switzerland,Western Europe,5,3,3,5,81.5954854511,82.3804743747,83.1384730231,82.8909297763,2015,91.8,CHE,83.142
840,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,1990,58.2,SYR,70.553
841,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,1995,63.1,SYR,71.961
842,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,2000,68.2,SYR,73.11
843,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,2005,71.4,SYR,74.43
844,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,2010,73.8,SYR,72.108
845,Syria,Middle East and North Africa,130,158,158,158,43.9942967693,37.2334003474,37.0643178264,37.0895271704,2015,74.6,SYR,69.908
846,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,1990,48.7,TJK,58.824
847,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,1995,48.1,TJK,58.497
848,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,2000,48.6,TJK,61.974
849,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,2005,51.7,TJK,66.08
850,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,2010,55.4,TJK,68.736
851,Tajikistan,Asia-Pacific,121,112,111,110,46.5047276646,49.4380943345,51.9092512443,51.8784678489,2015,58.6,TJK,70.137
852,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,1990,39.9,TZA,50.206
853,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,1995,41.0,TZA,49.287
854,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,2000,43.1,TZA,50.801
855,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,2005,46.7,TZA,54.349
856,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,2010,48.8,TZA,58.584
857,Tanzania,Sub-Saharan Africa,124,120,117,117,46.1425396018,46.9578067374,49.0690276943,49.5378137531,2015,49.9,TZA,63.111
858,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,1990,52.4,THA,70.248
859,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,1995,55.9,THA,70.191
860,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,2000,59.3,THA,70.623
861,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,2005,64.8,THA,72.099
862,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,2010,68.4,THA,74.184
863,Thailand,Asia-Pacific,56,60,62,63,59.8675860291,59.4398496119,60.8622958567,60.5147124896,2015,70.8,THA,76.091
864,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,1990,37.4,TGO,55.887
865,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,1995,36.9,TGO,54.757
866,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,2000,36.9,TGO,53.491
867,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,2005,40.1,TGO,54.602
868,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,2010,41.8,TGO,57.468
869,Togo,Sub-Saharan Africa,158,146,139,137,37.8890985622,41.7462658066,44.2103968573,44.3719597572,2015,44.3,TGO,59.927
870,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,1990,51.6,TTO,68.086
871,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,1995,53.5,TTO,68.597
872,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,2000,55.8,TTO,69.413
873,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,2005,58.6,TTO,70.691
874,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,2010,60.5,TTO,71.946
875,Trinidad and Tobago,Latin America and the Caribbean,54,52,59,59,60.2866197934,61.2800118088,61.2372367984,61.0378628375,2015,62.1,TTO,72.941
876,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,1990,53.0,TUN,68.792
877,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,1995,56.9,TUN,71.517
878,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,2000,61.4,TUN,73.172
879,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,2005,64.5,TUN,74.217
880,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,2010,67.4,TUN,75.041
881,Tunisia,Middle East and North Africa,70,93,99,96,55.8878184811,54.7261981461,54.62064134,54.9474815767,2015,70.1,TUN,75.922
882,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,1990,51.3,TUR,64.256
883,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,1995,55.4,TUR,66.963
884,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,2000,62.4,TUR,70.005
885,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,2005,68.6,TUR,72.424
886,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,2010,74.3,TUR,74.507
887,Turkey,Middle East and North Africa,67,57,92,93,56.409755859,60.0051868362,55.848433143,55.6765121293,2015,76.2,TUR,76.532
888,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,1990,47.1,TKM,62.81
889,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,1995,47.7,TKM,62.851
890,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,2000,48.8,TKM,63.613
891,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,2005,51.1,TKM,65.017
892,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,2010,54.5,TKM,66.657
893,Turkmenistan,Asia-Pacific,105,109,109,108,50.2630296161,50.3410738263,52.1651375954,52.0420992998,2015,58.1,TKM,67.704
894,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,1990,34.0,UGA,45.853
895,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,1995,33.9,UGA,43.824
896,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,2000,35.2,UGA,46.229
897,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,2005,38.2,UGA,51.676
898,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,2010,41.4,UGA,57.099
899,Uganda,Sub-Saharan Africa,134,130,129,127,43.6748172043,45.2664301171,46.4610344798,46.781952899,2015,42.9,UGA,61.373
900,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,1990,62.8,UKR,69.835
901,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,1995,59.4,UKR,67.896
902,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,2000,62.0,UKR,67.258
903,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,2005,64.4,UKR,67.451
904,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,2010,70.5,UKR,69.361
905,Ukraine,Eastern Europe,88,96,88,78,53.5797529527,53.8644496681,56.3627230698,57.8534717363,2015,72.7,UKR,71.535
906,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,1990,56.9,ARE,71.939
907,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,1995,60.8,ARE,73.194
908,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,2000,64.7,ARE,74.327
909,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,2005,69.0,ARE,75.376
910,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,2010,71.4,ARE,76.332
911,United Arab Emirates,Middle East and North Africa,44,40,40,41,64.1504416585,66.6594992799,67.8329437126,67.3075599061,2015,72.2,ARE,77.285
912,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,1990,74.3,GBR,75.689
913,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,1995,76.6,GBR,76.694
914,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,2000,78.4,GBR,77.761
915,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,2005,80.6,GBR,79.052
916,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,2010,82.7,GBR,80.352
917,United Kingdom,Western Europe,15,10,13,13,78.1917420967,79.7226545169,79.9782602849,79.5973349635,2015,84.6,GBR,81.052
918,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,1990,73.7,USA,75.246
919,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,1995,76.0,USA,76.062
920,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,2000,77.8,USA,76.812
921,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,2005,78.8,USA,77.685
922,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,2010,80.5,USA,78.652
923,United States,North America,18,18,20,20,77.2926778935,77.3213460676,77.4533792349,77.1481740896,2015,81.3,USA,78.91
924,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,1990,60.8,URY,72.569
925,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,1995,63.1,URY,73.62
926,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,2000,67.1,URY,74.731
927,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,2005,68.7,URY,75.826
928,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,2010,70.6,URY,76.75
929,Uruguay,Latin America and the Caribbean,39,37,39,37,66.6473635853,68.3012899982,68.8942686195,69.0725022868,2015,72.0,URY,77.369
930,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,1990,51.9,UZB,66.481
931,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,1995,51.7,UZB,66.396
932,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,2000,54.0,UZB,67.156
933,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,2005,56.1,UZB,68.407
934,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,2010,59.2,UZB,69.672
935,Uzbekistan,Asia-Pacific,109,106,98,100,49.1920642649,51.551719076,54.6813011295,53.9163027251,2015,62.3,UZB,70.928
936,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,1990,53.1,VEN,70.658
937,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,1995,55.6,VEN,71.321
938,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,2000,59.3,VEN,72.112
939,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,2005,62.3,VEN,72.852
940,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,2010,64.2,VEN,73.134
941,Venezuela,Latin America and the Caribbean,111,122,145,147,48.5946326729,46.8149213209,42.7282228337,42.6196485104,2015,64.7,VEN,72.584
942,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,1990,49.5,VNM,70.551
943,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,1995,52.4,VNM,71.923
944,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,2000,55.8,VNM,73.025
945,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,2005,59.6,VNM,74.092
946,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,2010,63.0,VNM,74.837
947,Vietnam,Asia-Pacific,91,92,72,74,53.3566521406,54.7446730878,58.77097671,58.6868459314,2015,66.3,VNM,75.11
948,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,1990,35.2,YEM,57.346
949,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,1995,38.0,YEM,58.817
950,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,2000,41.3,YEM,60.683
951,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,2005,44.5,YEM,63.481
952,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,2010,47.8,YEM,65.549
953,Yemen,Middle East and North Africa,159,160,164,165,36.8758623594,35.8116418544,33.3104492504,33.3308962361,2015,49.6,YEM,66.085
954,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,1990,37.4,ZMB,49.249
955,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,1995,34.6,ZMB,44.242
956,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,2000,34.3,ZMB,44.0
957,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,2005,35.5,ZMB,48.496
958,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,2010,37.4,ZMB,55.655
959,Zambia,Sub-Saharan Africa,113,114,125,124,48.1334169469,48.7368870222,47.5318497182,47.9529560797,2015,41.6,ZMB,61.737
960,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,1990,48.1,ZWE,58.1
961,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,1995,49.5,ZWE,50.48
962,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,2000,45.4,ZWE,44.649
963,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,2005,41.8,ZWE,43.241
964,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,2010,42.1,ZWE,50.64
965,Zimbabwe,Sub-Saharan Africa,157,139,142,142,38.273788698,43.2637594508,43.8905879961,43.6167313917,2015,48.7,ZWE,59.534
